id,title,rating,date,body,sentiment,category,satisfied
1617,Nul quand ils utilisent UPS pour livrer,2,2023-10-19 00:00:00+00:00,"Rien a redire quand ils utilisent leurs livreurs. Si ce qu'il y a de plus en plus de vendeurs chinois sur leur site et qui ne respectent pas la législation française sur les garanties. Par contre quand ils utilisent UPS pour livrer, les dates de livraison ne sont pas respectées. UPS vous annonce au dernier moment que la livraison est reprogrammée sans excuse alors que l'on vous a fait perdre une matinée à attendre le colis. Et ce pour la 3 ème fois. Pourquoi amazon persiste-t-il a utiliser les services d'UPS alors que c'est une entreprise de livraison aussi déplorable.  Peut sont ils moins chers, mais c'est au détriment du client.",Negative,Books,0
1618,Ne savent plus faire un colis..,1,2023-10-19 00:00:00+00:00,Ne savent plus faire un colis... Article fragile mis dans un carton sans la moindre protection. Naturellement l'article est abîmé. Premier... Et dernier achat sur ce site. Je retourne le colis j'espère que le remboursement se fera sans soucis.,Neutral,Uncategorized,0
1619,Je n’ai jamais eu de problème niveau…,2,2023-10-16 00:00:00+00:00,"Je n’ai jamais eu de problème niveau livraison avec Amazon, le sav a toujours été compétent et rapide . Mais récemment, les délais de livraison se sont allongés. On paye un abonnement prime justement pour être livré rapidement mais ça a changé. De plus colissimo est partenaire avec eux apparemment. Grosse deception. Mon colis amazon a été pris en charge par colissimo pour la 1ere fois et celui ci a été ouvert! Malheureusement pour lui rien ne l’intéressait dedans.. Svp arrêtez de travailler avec eux . Ce sont des voleurs",Neutral,Uncategorized,0
1620,Bonjour toujours pas été remboursé 2…,1,2023-08-14 00:00:00+00:00,Bonjour toujours pas été remboursé 2 mois après avoir retourné un article parce que la taille n était pas bonne très compliqué de joindre le service après vente site que je n utiliserait plus,Neutral,Uncategorized,0
1621,Amazon incapable d'envoyer un cryptogramme à ma banque,1,2023-10-18 00:00:00+00:00,"Situation kafkaïenne chez Amazon. Parce que je suis un client de longue date, Amazon ne me demande plus le crypto de ma CB. Or ma banque le demande pour valider la commande, et il m'est donc impossible de passer des commandes qui sont systématiquement refusées par Amazon car ils n'obtiennent pas la validation de ma banque. Pour Amazon, il n'y a pas de bug, c'est la faute de ma banque. Cryptique comme réponse...",Negative,Uncategorized,0
1622,Attention aux retours reçus soit disant vides...,1,2023-10-18 00:00:00+00:00,"Ne retournez pas vos articles via Mondial Relay. Suite à une mauvaise expérience avec un produit Amazon Seconde Main, je décide de le retourner (ce sont des écouteurs Apple AirPods Pro 2). En effet, de nombreuses imperfections esthétiques n'étaient pas mentionnées sur l'annonce. Lors du retour, tout se passe bien, le point relais imprime l'étiquette et après plus de nouvelles pendant 3 semaines. Ensuite, un e-mail de la part du compte Amazon OFM qui me dit que je ne retourne pas mes articles dans l'état dans lequel ils m'ont été envoyés sans plus de précisions. Je poursuis la discussion mais je suis face à un robot ou bien à un humain qui ne fait aucun effort pour résoudre le problème. Après 4 contacts vers Amazon, je finis par avoir une réponse : mon colis a été reçu vide (comme par hasard). Suite à ça, aucun remboursement et on me dit que c'est moi le voleur (un client Prime depuis 4 ans avec de nombreuses commandes et des retours toujours conformes). En bref, une belle arnaque où le client perd l'article et son argent ainsi que son temps. 18/10/23 : Contact avec un conseiller particulièrement désagréable qui n'en fait qu'à sa tête et me dit que je n'aurais pas d'autre issue que le non remboursement de ma commande. Une expérience déplorable pour un problème dont je ne suis pas à l'origine.",Positive,Uncategorized,0
1623,SSD Crucial MX500 1To au lieu de 4To,1,2023-10-10 00:00:00+00:00,"La référence commandée était clairement ""CT4000MX500SSD1"" ce qui est également indiqué sur ma facture et j'ai reçu la référence ""CT1000MX500SSD1"".

On me dit maintenant que j'ai commandé ""CT1000MX500SSD1"", alors pourquoi la facture mentionne-t-elle aussi ""Crucial MX500 4To 3D NAND SATA 2,5 pouces SSD interne - Jusqu’à 560 Mo/s - CT4000MX500SSD1"" ?

Il semble qu'Amazon ne veuille pas me faire parvenir l'article commandé. Il prétend que j'ai acheté la version 1To alors que la facture indique 4To.

Pour moi, cela semble être une arnaque.",Neutral,Uncategorized,0
1624,Très nul niveau livraison,1,2023-10-17 00:00:00+00:00,"Problème de livraison : ne livre pas a la date indiquée ni au lieu... Me fais attendre une semaine de plus pour me dire que je dois aller chercher le colis à un autre endroit puis enfin de compte me dis d'aller le chercher au point relais prévu depuis le début.... Je vais chercher mon colis : l'emballage est tout abimé, écrasé.... Nul Amazon plus jamais",Neutral,Books,0
1625,J'ai payé 400e son que je reçois le…,1,2023-10-12 00:00:00+00:00,J'ai payé 400e son que je reçois le colis .j'ai passé 1h00 au téléphone avec le service client qui mon confirmé que le transporteur a livré le colis .il m'ont dit qui aura pas de remboursement. S'il vous plaît aidez moi merci,Neutral,Uncategorized,0
1626,J'ai été volé !,1,2023-10-17 00:00:00+00:00,"Je souhaite partager mon expérience en tant que client fidèle d'Amazon.fr. En juin 2023, j'ai contacté le service client d'Amazon pour effectuer un retour de mes AirPods défectueux. Initialement, la prise en charge s'est bien déroulée : une conseillère m'a confirmé le remboursement de mes AirPods et m'a envoyé un bon de retour pour l'article. Cependant, après avoir retourné l'article avec l'étiquette de transport, j'ai constaté que je n'avais pas été remboursé après plusieurs jours.

Je me suis donc de nouveau adressé au service client, qui m'a invité à contacter le transporteur en remplissant un bon d'incident selon le processus indiqué. Le transporteur m'a informé que le colis était vide. J'ai assuré avoir retourné le produit en toute confiance, suspectant qu'il avait soit été volé en cours de transport, soit à réception. En outre, j'ai souligné ma fidélité en tant que client régulier, et j'ai exprimé mon souhait d'être remboursé. À ma grande surprise, on m'a proposé de retourner le produit et d'obtenir un nouveau bon de transport. Cette proposition sous-entendait que je mentais ou tentais de commettre une fraude.

Je me suis senti profondément offensé par cette situation et ai envoyé un nouveau courriel, mais on m'a indiqué que je ne serais pas remboursé. J'ai alors décidé de cesser mes achats. Il est important de noter que mes dépenses annuelles sur Amazon étaient significatives, et la valeur des AirPods s'élevait à seulement 120 euros.

Récemment, j'ai décidé de recontacter le service client. Cependant, j'ai dû attendre 20 minutes avant que la communication ne soit brusquement interrompue. Après avoir rappelé, j'ai dû expliquer à nouveau le problème à un nouveau conseiller, qui prétendait ne pas avoir d'historique de mes précédentes interactions. Finalement, j'ai été transféré au ""service spécialisé"", où un homme m'a informé sèchement que je ne serais pas remboursé.

Lorsque j'ai demandé l'adresse du service de réclamation d'Amazon pour envoyer une lettre recommandée afin de faire traiter ma demande, on m'a dit de chercher sur le site, car le conseiller prétendait ne pas connaître l'adresse. Ensuite, il m'a conseillé de répondre à son courriel, affirmant qu'il transmettrait ma demande au service juridique. C'est ainsi qu'Amazon récompense la fidélité de ses clients.

Il est important de souligner que mon mécontentement ne concerne pas simplement la somme de 120 euros, mais plutôt la manière dont Amazon a traité cette affaire. Je suis profondément déçu par cette expérience et je vous encourage tous à rester vigilants lors de vos retours sur Amazon, car les colis ne sont apparemment pas couverts par de quelconques garanties, et il est possible qu'on prétende ne pas avoir reçu votre colis. Après des années de fidélité, je trouve cette situation inacceptable. Je vous exhorte tous à être prudents, car mon expérience a été des plus décevantes. Je me suis senti clairement lésé et mis en cause injustement ! C'est clairement honteux !",Positive,Uncategorized,0
1627,VENDEUR MALHONNÊTE,1,2023-10-17 00:00:00+00:00,"Ne vérifie pas si les vendeurs sont honnetes. Ex = montant payé a Neuert's : 30,10€ il est noté sur Amazon ""lot"" de 6 assiettes : (2,49€ l'unité) pour 1 montant de 14,95€ hors frais de livraison. Mais le vendeur n'a envoyé qu'une seule affirmant que le prix que j'ai réglé correspond à 1 seule. Après plusieurs réclamations pour litige et demande de remboursement : Amazon à refusé. Écœurant",Negative,Uncategorized,0
1628,Voleur,1,2023-10-04 00:00:00+00:00,"Commande d'article , colis non reçu pas de remboursement",Neutral,Uncategorized,0
1629,"Bonjour,",1,2023-10-17 00:00:00+00:00,"Bonjour,

Ils ont cloturé mon compte parce que je retournais bcp d'articles et refusent de me rembourser les articles retournés.",Neutral,Uncategorized,0
1630,Refuse de me rembourser alors que je…,1,2023-10-17 00:00:00+00:00,"Refuse de me rembourser alors que je n'ai pas reçu ma commande. On m'a certifié que le colis serait livré le lendemain de ma commande : résultat je n'ai rien reçu 1 semaine plus tard. Ils me force à attendre une date qu'ils m'ont imposé et c'est seulement après cette date qu'à priori je peux me faire rembourser. C'est complètement lunaire, c'est la dernière fois et je ne le donnerais plus le moindre centime.",Neutral,Uncategorized,0
1631,Super,4,2023-09-30 00:00:00+00:00,J’ai vraiment aimer,Neutral,Uncategorized,1
1632,depuis plusieurs mois ils rajoutent des…,1,2023-10-16 00:00:00+00:00,"depuis plusieurs mois ils rajoutent des frais de livraison alors qu'on est éligible à la livraison gratuite.
ils ont changé l'ordre du processus d'achat en mettant le moyen de paiement avant les frais de livraison( complètement illogique) . résultat impossible de faire les achats avec une e carte bleue.",Negative,Uncategorized,0
1633,Service client incompétent,1,2023-10-16 00:00:00+00:00,"Commande effectuée le 10 octobre livraison prévue le 13. 
Rien reçu le 13 octobre.... on me demande de patienter jusqu'au 14.... 14, 15 octobre... toujours aucune livraison.  On me redemande de patienter jusqu'au 16octobre....Le 16 octobre je reçois un mail m'indiquant que mon colis est bien arrivé à l'entrepôt amazon et que mon remboursement est en cours 
... je contacte le service client par chat.... au bout de 2h et 9 interlocuteurs différents..... l'opérateur m'octroie un bon cadeau de 20 euros pour le désagrément.... 
J'essaie de repasser ma commande....pas de bon... toute la journée J'essaie d'expliquer mon problème...personne ne répond et c'est la valse des interlocuteurs... ils  patientent et comme ça un nouveau interlocuteurs reprend le fil.... je reexplique au moins 20 fois.... et ça recommence.... 
Tout le monde se renvoie la balle... personne ne veut répondre à mes messages.... là ça fait plus de 2h qu'ils me font patienter.... une honte",Neutral,Uncategorized,0
1634,SAV parfaitement déplorable!,2,2023-10-16 00:00:00+00:00,"SAV parfaitement déplorable! Et je ne parle pas des conseillers en eux-mêmes, qui sont très aimables, mais bien la plate-forme !

Depuis près d'un mois, on ne peut plus utiliser le numéro classique d'AMAZON, on est, désormais, sensé passer par la plate-forme en elle-même, mais comment faire lorsque vous tentez de faire comprendre qu'un de vos articles n'est aucunement conforme à ce que vous vous attendiez? Et que, par conséquent, du fait du manque de moyens pertinents pour trouver le choix adéquat, vous vous trouvez dans l'obligation de contacter un nouveau numéro de logistique! Une fois fait, vous tombez sur des conseillers qui ne peuvent, DÉSORMAIS, pas vous tracer! Problème téléphonique de leur côté, de surcroît. Vous rappelez jusqu'à trois fois pour tomber sur une aimable conseillère qui finit par prendre votre numéro de commande concernée, mais vous laisse en attente pendant plus de 20 minutes? C'est actuellement ce que je suis en train de vivre à l'heure qui l'est.",Positive,Uncategorized,0
